EL12_DSM    LOCKTIME    0x01C   4   rw
EL12_DSM    CONTROL0    0x020   4   rw
EL12_DSM    CONTROL1    0x024   4   rw
EL12_DSM    CTREN       0x028   4   rw
EL12_DSM    STATUS      0x02C   4   rw
EL12_DSM    STATE       0x030   4   r
EL12_DSM    INT_STATUS  0x034   4   rw
EL12_DSM    MASK        0x038   4   rw
EL12_DSM    COUNT32_CAP 0x03C   4   r
EL12_DSM    WARMPER     0x040   4   rw
EL12_DSM    LOCKPER     0x044   4   rw
EL12_DSM    POSCOUNT    0x048   4   r
EL12_DSM    MGPER       0x04C   4   rw

SAP         BCBRA       0x000   2   rw
SAP         BCARA       0x002   2   rw
SAP         GCRA        0x006   2   rw
SAP         RCRA        0x008   2   rw
SAP         RCLR        0x00A   2   rw
SAP         TCRA        0x00C   2   rw
SAP         TCLR        0x00E   2   rw
SAP         CRAA        0x010   2   rw
SAP         CRBA_1      0x012   2   rw
SAP         CRCA        0x014   2   rw
SAP         SSISR       0x016   2   rw
SAP         RXA         0x018   2   rw
SAP         TSRA        0x01A   2   rw
SAP         TXA         0x01C   2   rw
SAP         PDRA        0x01E   2   rw
SAP         PRRA        0x020   2   rw
SAP         PCRA        0x022   2   rw
SAP         CRBA_2      0x024   2   rw
SAP         RSAR        0x026   2   rw
SAP         RSBR        0x028   2   rw
SAP         TSAR        0x02A   2   rw
SAP         TSBR        0x02C   2   rw
SAP         OF0AR       0x02E   2   rw
SAP         OF0BR       0x030   2   rw
SAP         OF1AR       0x032   2   rw
SAP         OF1BR       0x034   2   rw
SAP         IF0AR       0x036   2   rw
SAP         IF0BR       0x038   2   rw
SAP         IF1AR       0x03A   2   rw
SAP         IF1BR       0x03C   2   rw

D2S         DCR         0x000   2   rw
D2S         DSR         0x004   2   r
D2S         DER         0x008   2   rw
D2S         DATR        0x00c   4   rw
D2S         DAMR        0x010   4   rw

QDMA1       QCR         0x000   2   rw
QDMA1       QSR         0x004   2   r
QDMA1       SBAR        0x008   4   rw
QDMA1       SACN        0x00c   4   r
QDMA1       DBAR        0x010   4   rw
QDMA1       DACN        0x014   4   r
QDMA1       QBSR        0x018   2   rw
QDMA1       QBCN        0x01c   2   r
QDMA1       QTSR        0x020   2   rw
QDMA1       QTCN        0x024   2   r
QDMA1       QBLSR       0x028   2   rw
QDMA1       QBLSR_CN    0x02C   2   r
QDMA1       SMAR        0x030   2   rw
QDMA1       SMAR_CN     0x034   2   r
QDMA1       DMAR        0x038   2   rw
QDMA1       DMAR_CN     0x03C   2   r
QDMA1       QTWS        0x040   2   rw

QDMA2       QCR         0x000   2   rw
QDMA2       QSR         0x004   2   r
QDMA2       SBAR        0x008   4   rw
QDMA2       SACN        0x00c   4   r
QDMA2       DBAR        0x010   4   rw
QDMA2       DACN        0x014   4   r
QDMA2       QBSR        0x018   2   rw
QDMA2       QBCN        0x01c   2   r
QDMA2       QTSR        0x020   2   rw
QDMA2       QTCN        0x024   2   r
QDMA2       QBLSR       0x028   2   rw
QDMA2       QBLSR_CN    0x02C   2   r
QDMA2       SMAR        0x030   2   rw
QDMA2       SMAR_CN     0x034   2   r
QDMA2       DMAR        0x038   2   rw
QDMA2       DMAR_CN     0x03C   2   r
QDMA2       QTWS        0x040   2   rw

QDMA3       QCR         0x000   2   rw
QDMA3       QSR         0x004   2   r
QDMA3       SBAR        0x008   4   rw
QDMA3       SACN        0x00c   4   r
QDMA3       DBAR        0x010   4   rw
QDMA3       DACN        0x014   4   r
QDMA3       QBSR        0x018   2   rw
QDMA3       QBCN        0x01c   2   r
QDMA3       QTSR        0x020   2   rw
QDMA3       QTCN        0x024   2   r
QDMA3       QBLSR       0x028   2   rw
QDMA3       QBLSR_CN    0x02C   2   r
QDMA3       SMAR        0x030   2   rw
QDMA3       SMAR_CN     0x034   2   r
QDMA3       DMAR        0x038   2   rw
QDMA3       DMAR_CN     0x03C   2   r
QDMA3       QTWS        0x040   2   rw

QDMA4       QCR         0x000   2   rw
QDMA4       QSR         0x004   2   r
QDMA4       SBAR        0x008   4   rw
QDMA4       SACN        0x00c   4   r
QDMA4       DBAR        0x010   4   rw
QDMA4       DACN        0x014   4   r
QDMA4       QBSR        0x018   2   rw
QDMA4       QBCN        0x01c   2   r
QDMA4       QTSR        0x020   2   rw
QDMA4       QTCN        0x024   2   r
QDMA4       QBLSR       0x028   2   rw
QDMA4       QBLSR_CN    0x02C   2   r
QDMA4       SMAR        0x030   2   rw
QDMA4       SMAR_CN     0x034   2   r
QDMA4       DMAR        0x038   2   rw
QDMA4       DMAR_CN     0x03C   2   r
QDMA4       QTWS        0x040   2   rw

QDMA5       QCR         0x000   2   rw
QDMA5       QSR         0x004   2   r
QDMA5       SBAR        0x008   4   rw
QDMA5       SACN        0x00c   4   r
QDMA5       DBAR        0x010   4   rw
QDMA5       DACN        0x014   4   r
QDMA5       QBSR        0x018   2   rw
QDMA5       QBCN        0x01c   2   r
QDMA5       QTSR        0x020   2   rw
QDMA5       QTCN        0x024   2   r
QDMA5       QBLSR       0x028   2   rw
QDMA5       QBLSR_CN    0x02C   2   r
QDMA5       SMAR        0x030   2   rw
QDMA5       SMAR_CN     0x034   2   r
QDMA5       DMAR        0x038   2   rw
QDMA5       DMAR_CN     0x03C   2   r
QDMA5       QTWS        0x040   2   rw

QDMA6       QCR         0x000   2   rw
QDMA6       QSR         0x004   2   r
QDMA6       SBAR        0x008   4   rw
QDMA6       SACN        0x00c   4   r
QDMA6       DBAR        0x010   4   rw
QDMA6       DACN        0x014   4   r
QDMA6       QBSR        0x018   2   rw
QDMA6       QBCN        0x01c   2   r
QDMA6       QTSR        0x020   2   rw
QDMA6       QTCN        0x024   2   r
QDMA6       QBLSR       0x028   2   rw
QDMA6       QBLSR_CN    0x02C   2   r
QDMA6       SMAR        0x030   2   rw
QDMA6       SMAR_CN     0x034   2   r
QDMA6       DMAR        0x038   2   rw
QDMA6       DMAR_CN     0x03C   2   r
QDMA6       QTWS        0x040   2   rw

QDMA7       QCR         0x000   2   rw
QDMA7       QSR         0x004   2   r
QDMA7       SBAR        0x008   4   rw
QDMA7       SACN        0x00c   4   r
QDMA7       DBAR        0x010   4   rw
QDMA7       DACN        0x014   4   r
QDMA7       QBSR        0x018   2   rw
QDMA7       QBCN        0x01c   2   r
QDMA7       QTSR        0x020   2   rw
QDMA7       QTCN        0x024   2   r
QDMA7       QBLSR       0x028   2   rw
QDMA7       QBLSR_CN    0x02C   2   r
QDMA7       SMAR        0x030   2   rw
QDMA7       SMAR_CN     0x034   2   r
QDMA7       DMAR        0x038   2   rw
QDMA7       DMAR_CN     0x03C   2   r
QDMA7       QTWS        0x040   2   rw

QDMA8       QCR         0x000   2   rw
QDMA8       QSR         0x004   2   r
QDMA8       SBAR        0x008   4   rw
QDMA8       SACN        0x00c   4   r
QDMA8       DBAR        0x010   4   rw
QDMA8       DACN        0x014   4   r
QDMA8       QBSR        0x018   2   rw
QDMA8       QBCN        0x01c   2   r
QDMA8       QTSR        0x020   2   rw
QDMA8       QTCN        0x024   2   r
QDMA8       QBLSR       0x028   2   rw
QDMA8       QBLSR_CN    0x02C   2   r
QDMA8       SMAR        0x030   2   rw
QDMA8       SMAR_CN     0x034   2   r
QDMA8       DMAR        0x038   2   rw
QDMA8       DMAR_CN     0x03C   2   r
QDMA8       QTWS        0x040   2   rw

EBIF        ESR00       0x000   4   rw
EBIF        ESR01       0x004   4   rw
EBIF        ESR02       0x008   4   rw
EBIF        ESR03       0x00C   4   rw
EBIF        ESR04       0x010   4   rw
EBIF        ESR05       0x014   4   rw
EBIF        ESR06       0x018   4   rw
EBIF        ESR07       0x01C   4   rw
EBIF        ESR08       0x020   4   rw
EBIF        ESR09       0x024   4   rw
EBIF        ESR10       0x028   4   rw
EBIF        ESR11       0x02C   4   rw
EBIF        ESR12       0x030   4   rw
EBIF        ESR13       0x034   4   rw
EBIF        ESR14       0x038   4   rw
EBIF        ESR15       0x03C   4   rw
EBIF        ESR16       0x040   4   rw
EBIF        ESR17       0x044   4   rw
EBIF        ESR18       0x048   4   rw
EBIF        ESR19       0x04C   4   rw
EBIF        ESR20       0x050   4   rw
EBIF        ESR21       0x054   4   rw
EBIF        ESR22       0x058   4   rw
EBIF        ESR23       0x05C   4   rw
EBIF        ESR24       0x060   4   rw
